id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,dureeTravailLibelle,dureeTravailLibelleConverti,alternance,accessibleTH,qualificationCode,qualificationLibelle,codeNAF,secteurActivite,secteurActiviteLibelle,offresManqueCandidats,lieuTravail.libelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.entrepriseAdaptee,salaire.libelle,contact.coordonnees1,contact.urlPostulation,origineOffre.origine,origineOffre.urlOrigine,competences,qualitesProfessionnelles,salaire.complement1,salaire.complement2,contact.nom,contact.courriel,salaire.commentaire,langues,deplacementLibelle,permis,formations,deplacementCode,contact.coordonnees2,contact.coordonnees3,experienceCommentaire,nombrePostes,filtre,agregation
179XXPB,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:25:02.074Z,2024-08-25T00:25:02.652Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,93 - Blanc-Mesnil,48.936683,2.457832,93150.0,93007.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXPB",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXPB,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXPB","11,34",,,,,,,,,,,
179XXNZ,Technicien de maintenance (H/F),"Nous sommes  la recherche, pour notre client, fabricant français spécialisé dans le métal, d'un Technicien de Maintenance (H/F). L'entreprise est basée à Vivier-Au-Court. Les sites sur lesquels les candidats interviendront sont situés principalement sur le département ardennais.

Au sein de votre équipe, vous intervenez directement chez les clients afin de réaliser les opérations de maintenance. En ce sens vous êtes chargé de : 

- Diagnostiquer et contrôler les machines, installations et équipements
- Organiser les interventions de maintenance
- Réaliser les interventions de maintenance préventive et curative
- Contribuer à l'amélioration continue sur le champ de la maintenance

Mission intérimaire de plusieurs semaines. (2 à 4 semaines)

Horaires de journée. Lecture d'un plan ou d'un schéma technique mécanique, électrique, hydraulique, pneumatique. 
Respect des règles de métrologie.
Respect des règles de sécurité.
Utilisation des appareils de tests et de mesure électrique.

Expérience significative requise.

Rémunération : 

- Taux horaire à définir en fonction de l'expérience du candidat.
- Heures de route. 
- Indemnité panier chantier.

Mes avantages :

- Une mutuelle santé / une prévoyance
- Un CET, compte épargne temps qui rémunère votre épargne à 5%
- Des indemnités de fin de mission à hauteur de 10%
- Des chèques cadeaux parrainage jusqu'à 100 euros
- Un comité d'entreprise dès le premier mois de mission",2024-08-25T00:24:12.179Z,2024-08-25T00:24:12.375Z,I1304,Technicien / Technicienne de maintenance industrielle,Technicien / Technicienne de maintenance industrielle,MIS,Intérim - 1 Mois,Contrat travail,E,1 An(s),35H,Temps plein,0.0,0.0,7.0,Technicien,78.20Z,78.0,Activités des agences de travail temporaire,0.0,08 - Vivier-au-Court,49.733319,4.828226,8440.0,8488.0,PARTNAIRE,0.0,Horaire de 11.65 Euros à 14.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=gaWapW+n4lYw2JaS5jjcwQ==,http://app.mytalentplug.com/description-offre.aspx?ojid=gaWapW+n4lYw2JaS5jjcwQ==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNZ,,,,,,,,,,,,,,,,,,
179XXNY,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:23:57.266Z,2024-08-25T00:23:57.594Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,95 - Sarcelles,48.991319,2.382412,95200.0,95585.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNY",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNY,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNY","11,34",,,,,,,,,,,
179XXNX,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:23:13.902Z,2024-08-25T00:23:14.238Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,82 - Montauban,44.020606,1.363799,82000.0,82121.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNX",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNX,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNX","11,34",,,,,,,,,,,
179XXNW,Métallier serrurier (H/F),"A partir des plans, vous serez chargé de fabriquer, monter, assembler des pièces de serrurerie, portails, serrures, cloisons, garde corps etc...

Vous travaillerez en atelier et ou en chantier,  de la fabrication à la pose, vous êtes polyvalent, et disponible, alors n'attendez plus pour nous rejoindre. CAP A BAC PRO METALLERIE.
Expérience en serrurerie, métallerie, chaudronnerie.

",2024-08-25T00:22:48.052Z,2024-08-25T00:22:48.283Z,F1614,Poseur / Poseuse en fermetures de bâtiment,Métallier-serrurier / Métallière-serrurière,CDI,CDI,Contrat travail,E,1 An(s),39H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,63 - Issoire,45.542007,3.24313,63500.0,63178.0,CRIT INTERIM,0.0,Horaire de 13.0 Euros à 16.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=7ulsjLCZd61ieoyefdEvig==,http://app.mytalentplug.com/description-offre.aspx?ojid=7ulsjLCZd61ieoyefdEvig==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNW,,,,,,,,"[{'libelle': 'Anglais', 'exigence': 'S'}]",Zone départementale,,,,,,,,,
179XXNV,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:22:28.040Z,2024-08-25T00:22:28.368Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,93 - Pantin,48.900267,2.409457,93500.0,93055.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNV",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNV,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNV","11,34",,,,,,,,,,,
179XXNT,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:21:37.667Z,2024-08-25T00:21:38.024Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,10 - Troyes,48.292817,4.075149,10000.0,10387.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNT",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNT,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNT","11,34",,,,,,,,,,,
179XXNS,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:20:42.249Z,2024-08-25T00:20:42.645Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,92 - Antony,48.751021,2.29783,92160.0,92002.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNS",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNS,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNS","11,34",,,,,,,,,,,
179XXNR,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:19:56.455Z,2024-08-25T00:19:56.778Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,29 - Quimper,47.998749,-4.093145,29000.0,29232.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNR",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNR,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNR","11,34",,,,,,,,,,,
179XXNQ,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:18:57.164Z,2024-08-25T00:18:57.474Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,92 - Clichy,48.90348,2.304932,92110.0,92024.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNQ",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNQ,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNQ","11,34",,,,,,,,,,,
179XXNP,Mécanicien de maintenance CDI (H/F),"Rejoignez une entreprise reconnue dans le secteur de la mécanique de précision, implantées en région Auvergne, secteur 63  territoire d'industrie dynamique. 

vous assurerez le montage, l'assemblage et l'installation d'équipements de levage en respectant
les plans et les procédures techniques. Vous participerez à la mise en service et à
la réception des équipements. Vous effectuerez la maintenance
préventive et corrective des équipements de levage de nos clients. Vous réaliserez les
contrôles préventifs et interviendrez également pour des dépannages
mécaniques et remplacements d'équipements électriques simples. Vous
interviendrez chez nos clients, suite à une panne, dans le cadre d'une visite planifiée
(révision périodique, arrêt saisonnier ou redémarrage d'installations) ou de travaux
neufs. Votre activité consistera à diagnostiquer, contrôler, remplacer les pièces en fonction
de leur état et redémarrer les installations. Vous serez amené à effectuer des
déplacements en France métropolitaine
(découché peu fréquent) Vous participerez à la construction de structures métalliques suivant les plans de
fabrication, notamment de chemins de roulements destinées à être assemblées chez nos clients.
 Expérience en industrie si possible en mécanique de précision.",2024-08-25T00:18:51.325Z,2024-08-25T00:18:51.563Z,H2901,Ajusteur-monteur / Ajusteuse-monteuse,Mécanicien monteur / Mécanicienne monteuse de fabrication,CDI,CDI,Contrat travail,E,1 An(s),35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,63 - Veyre-Monton,45.6769,3.16606,63960.0,63455.0,CRIT INTERIM,0.0,Annuel de 22000.0 Euros à 25000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=0StqWsPXBSAXllHVvtcl0Q==,http://app.mytalentplug.com/description-offre.aspx?ojid=0StqWsPXBSAXllHVvtcl0Q==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNP,,,,,,,,,Zone départementale,"[{'libelle': 'B - Véhicule léger', 'exigence': 'S'}]",,,,,,,,
179XXNN,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:16:39.569Z,2024-08-25T00:16:39.907Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,95 - Cergy,49.04227,2.045547,95800.0,95127.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNN",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNN,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNN","11,34",,,,,,,,,,,
179XXNM,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:15:21.578Z,2024-08-25T00:15:21.880Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,70 - Rochelle,47.74702,5.731518,70120.0,70450.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNM",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNM,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNM","11,34",,,,,,,,,,,
179XXNL,Vendeur / Vendeuse de fruits et légumes,"Reception des marchandises
 Veille à la conformité de la livraisMise en place des produits en rayon
Vérification du balisage et de l'étiquetage des produits en rayon
Gestion des stocks et des besoins en approvisionnement
Nettoyage et entretient de l'espace de vente et des produits en rayon",2024-08-25T00:14:24.921Z,2024-08-25T00:14:25.247Z,D1106,Épicier / Épicière,Vendeur / Vendeuse de fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,45.20A,45.0,Entretien et réparation de véhicules automobiles légers,0.0,92 - Courbevoie,48.897974,2.257057,92400.0,92026.0,DES VOIRONS,0.0,,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNL",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXNL,"[{'code': '300282', 'libelle': 'Entretenir, nettoyer un espace, un lieu, un local', 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}, {'code': '102903', 'libelle': 'Retirer des produits non conformes', 'exigence': 'S'}]",,Autre,,DES VOIRONS - M. - DELUCINGES,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXNL","11,34",,,,,,,,,,,
